TIME,measurement_type,measurement_value
18:22:01,HeartRate,62.56
18:22:02,nan,
18:22:03,nan,
18:22:04,nan,
18:22:05,temperature,38.26
18:22:06,nan,
18:22:07,HeartRate,44.91
18:22:08,nan,
18:22:09,nan,
18:22:10,nan,
18:22:11,nan,
18:22:12,nan,
18:22:13,nan,
18:22:14,HeartRate,65.54
18:22:15,nan,
18:22:16,nan,
18:22:17,nan,
18:22:18,nan,
18:22:19,nan,
18:22:20,nan,
18:22:21,nan,
18:22:22,nan,
18:22:23,nan,
18:22:24,nan,
18:22:25,nan,
18:22:26,nan,
18:22:27,SpO2,97.75
18:22:28,nan,
18:22:29,nan,
18:22:30,nan,
18:22:31,HeartRate,101.92
18:22:32,nan,
18:22:33,nan,
18:22:34,nan,
18:22:35,nan,
18:22:36,nan,
18:22:37,nan,
18:22:38,nan,
18:22:39,nan,
18:22:40,nan,
18:22:41,nan,
18:22:42,nan,
18:22:43,nan,
18:22:44,nan,
18:22:45,nan,
18:22:46,nan,
18:22:47,nan,
18:22:48,nan,
18:22:49,nan,
18:22:50,nan,
18:22:51,nan,
18:22:52,nan,
18:22:53,nan,
18:22:54,nan,
18:22:55,nan,
18:22:56,nan,
18:22:57,nan,
18:22:58,nan,
18:22:59,nan,
18:23:00,SpO2,96.96
18:23:01,nan,
18:23:02,nan,
18:23:03,HeartRate,63.44
18:23:04,nan,
18:23:05,nan,
18:23:06,nan,
18:23:07,nan,
18:23:08,nan,
18:23:09,nan,
18:23:10,nan,
18:23:11,nan,
18:23:12,nan,
18:23:13,nan,
18:23:14,nan,
18:23:15,nan,
18:23:16,nan,
18:23:17,nan,
18:23:18,nan,
18:23:19,nan,
18:23:20,nan,
18:23:21,nan,
18:23:22,nan,
18:23:23,nan,
18:23:24,nan,
18:23:25,SpO2,94.49
18:23:26,nan,
18:23:27,nan,
18:23:28,nan,
18:23:29,nan,
18:23:30,nan,
18:23:31,nan,
18:23:32,HeartRate,75.17
18:23:33,nan,
18:23:34,nan,
18:23:35,nan,
18:23:36,nan,
18:23:37,nan,
18:23:38,nan,
18:23:39,nan,
18:23:40,nan,
18:23:41,nan,
18:23:42,nan,
18:23:43,nan,
18:23:44,nan,
18:23:45,nan,
18:23:46,nan,
18:23:47,nan,
18:23:48,nan,
18:23:49,nan,
18:23:50,nan,
18:23:51,nan,
18:23:52,nan,
18:23:53,nan,
18:23:54,nan,
18:23:55,SpO2,92.71
18:23:56,nan,
18:23:57,nan,
18:23:58,nan,
18:23:59,nan,
18:24:00,nan,
18:24:01,nan,
18:24:02,nan,
18:24:03,nan,
18:24:04,nan,
18:24:05,nan,
18:24:06,nan,
18:24:07,nan,
18:24:08,temperature,37.79
18:24:09,nan,
18:24:10,nan,
18:24:11,nan,
18:24:12,nan,
18:24:13,nan,
18:24:14,SpO2,93.4
18:24:15,nan,
18:24:16,nan,
18:24:17,nan,
18:24:18,nan,
18:24:19,nan,
18:24:20,nan,
18:24:21,nan,
18:24:22,temperature,35.91
18:24:23,SpO2,94.18
18:24:24,nan,
18:24:25,nan,
18:24:26,HeartRate,81.58
18:24:27,nan,
18:24:28,nan,
18:24:29,nan,
18:24:30,HeartRate,118.61
18:24:31,nan,
18:24:32,nan,
18:24:33,nan,
18:24:34,nan,
18:24:35,nan,
18:24:36,nan,
18:24:37,nan,
18:24:38,nan,
18:24:39,nan,
18:24:40,nan,
18:24:41,nan,
18:24:42,nan,
18:24:43,nan,
18:24:44,nan,
18:24:45,nan,
18:24:46,nan,
18:24:47,nan,
18:24:48,nan,
18:24:49,temperature,38.58
18:24:50,nan,
18:24:51,nan,
18:24:52,nan,
18:24:53,nan,
18:24:54,nan,
18:24:55,nan,
18:24:56,nan,
18:24:57,nan,
18:24:58,nan,
18:24:59,HeartRate,63.64
18:25:00,nan,
18:25:01,nan,
18:25:02,nan,
18:25:03,nan,
18:25:04,nan,
18:25:05,nan,
18:25:06,nan,
18:25:07,nan,
18:25:08,nan,
18:25:09,nan,
18:25:10,nan,
18:25:11,nan,
18:25:12,nan,
18:25:13,nan,
18:25:14,nan,
18:25:15,nan,
18:25:16,nan,
18:25:17,nan,
18:25:18,nan,
18:25:19,nan,
18:25:20,nan,
18:25:21,nan,
18:25:22,nan,
18:25:23,nan,
18:25:24,nan,
18:25:25,nan,
18:25:26,nan,
18:25:27,SpO2,96.03
18:25:28,nan,
18:25:29,temperature,37.88
18:25:30,temperature,38.03
18:25:31,nan,
18:25:32,nan,
18:25:33,nan,
18:25:34,nan,
18:25:35,nan,
18:25:36,SpO2,95.95
18:25:37,nan,
18:25:38,temperature,40.88
18:25:39,temperature,41.7
18:25:40,SpO2,93.35
18:25:41,nan,
18:25:42,nan,
18:25:43,nan,
18:25:44,nan,
18:25:45,nan,
18:25:46,nan,
18:25:47,nan,
18:25:48,HeartRate,107.53
18:25:49,nan,
18:25:50,nan,
18:25:51,nan,
18:25:52,nan,
18:25:53,nan,
18:25:54,nan,
18:25:55,nan,
18:25:56,nan,
18:25:57,nan,
18:25:58,nan,
18:25:59,nan,
18:26:00,nan,
18:26:01,nan,
18:26:02,nan,
18:26:03,nan,
18:26:04,nan,
18:26:05,temperature,38.2
18:26:06,nan,
18:26:07,nan,
18:26:08,nan,
18:26:09,nan,
18:26:10,HeartRate,90.48
18:26:11,nan,
18:26:12,nan,
18:26:13,SpO2,92.2
18:26:14,nan,
18:26:15,nan,
18:26:16,nan,
18:26:17,nan,
18:26:18,temperature,38.14
18:26:19,nan,
18:26:20,nan,
18:26:21,nan,
18:26:22,nan,
18:26:23,nan,
18:26:24,nan,
18:26:25,nan,
18:26:26,nan,
18:26:27,nan,
18:26:28,nan,
18:26:29,nan,
18:26:30,temperature,35.02
18:26:31,nan,
18:26:32,nan,
18:26:33,HeartRate,59.05
18:26:34,temperature,38.31
18:26:35,nan,
18:26:36,nan,
18:26:37,nan,
18:26:38,nan,
18:26:39,HeartRate,44.16
18:26:40,nan,
18:26:41,nan,
18:26:42,nan,
18:26:43,temperature,38.31
18:26:44,nan,
18:26:45,HeartRate,53.56
18:26:46,nan,
18:26:47,nan,
18:26:48,HeartRate,102.72
18:26:49,nan,
18:26:50,nan,
18:26:51,nan,
18:26:52,nan,
18:26:53,SpO2,93.43
18:26:54,nan,
18:26:55,nan,
18:26:56,nan,
18:26:57,nan,
18:26:58,nan,
18:26:59,nan,
18:27:00,nan,
18:27:01,HeartRate,76.0
18:27:02,nan,
18:27:03,nan,
18:27:04,HeartRate,53.28
18:27:05,nan,
18:27:06,nan,
18:27:07,nan,
18:27:08,nan,
18:27:09,nan,
18:27:10,nan,
18:27:11,nan,
18:27:12,nan,
18:27:13,nan,
18:27:14,nan,
18:27:15,HeartRate,54.92
18:27:16,nan,
18:27:17,nan,
18:27:18,nan,
18:27:19,nan,
18:27:20,nan,
18:27:21,nan,
18:27:22,nan,
18:27:23,nan,
18:27:24,nan,
18:27:25,nan,
18:27:26,nan,
18:27:27,nan,
18:27:28,nan,
18:27:29,nan,
18:27:30,nan,
18:27:31,nan,
18:27:32,nan,
18:27:33,SpO2,95.02
18:27:34,nan,
18:27:35,nan,
18:27:36,nan,
18:27:37,nan,
18:27:38,nan,
18:27:39,nan,
18:27:40,nan,
18:27:41,nan,
18:27:42,nan,
18:27:43,nan,
18:27:44,nan,
18:27:45,nan,
18:27:46,nan,
18:27:47,nan,
18:27:48,nan,
18:27:49,HeartRate,104.26
18:27:50,nan,
18:27:51,nan,
18:27:52,nan,
18:27:53,nan,
18:27:54,nan,
18:27:55,nan,
18:27:56,nan,
18:27:57,nan,
18:27:58,nan,
18:27:59,nan,
18:28:00,nan,
18:28:01,nan,
18:28:02,nan,
18:28:03,nan,
18:28:04,nan,
18:28:05,nan,
18:28:06,temperature,40.42
18:28:07,nan,
18:28:08,nan,
18:28:09,nan,
18:28:10,nan,
18:28:11,nan,
18:28:12,nan,
18:28:13,nan,
18:28:14,nan,
18:28:15,nan,
18:28:16,nan,
18:28:17,SpO2,94.44
18:28:18,nan,
18:28:19,SpO2,94.41
18:28:20,nan,
18:28:21,nan,
18:28:22,nan,
18:28:23,nan,
18:28:24,nan,
18:28:25,nan,
18:28:26,nan,
18:28:27,nan,
18:28:28,nan,
18:28:29,nan,
18:28:30,nan,
18:28:31,nan,
18:28:32,nan,
18:28:33,nan,
18:28:34,nan,
18:28:35,nan,
18:28:36,HeartRate,119.63
18:28:37,nan,
18:28:38,nan,
18:28:39,nan,
18:28:40,nan,
18:28:41,nan,
18:28:42,nan,
18:28:43,nan,
18:28:44,nan,
18:28:45,nan,
18:28:46,nan,
18:28:47,nan,
18:28:48,nan,
18:28:49,nan,
18:28:50,nan,
18:28:51,temperature,41.23
18:28:52,nan,
18:28:53,nan,
18:28:54,nan,
18:28:55,nan,
18:28:56,nan,
18:28:57,nan,
18:28:58,nan,
18:28:59,nan,
18:29:00,nan,
18:29:01,nan,
18:29:02,nan,
18:29:03,nan,
18:29:04,nan,
18:29:05,nan,
18:29:06,SpO2,97.26
18:29:07,nan,
18:29:08,nan,
18:29:09,HeartRate,75.79
18:29:10,temperature,39.4
18:29:11,nan,
18:29:12,nan,
18:29:13,nan,
18:29:14,nan,
18:29:15,nan,
18:29:16,SpO2,92.98
18:29:17,nan,
18:29:18,nan,
18:29:19,nan,
18:29:20,nan,
18:29:21,nan,
18:29:22,nan,
18:29:23,HeartRate,91.12
18:29:24,SpO2,95.52
18:29:25,nan,
18:29:26,nan,
18:29:27,nan,
18:29:28,nan,
18:29:29,SpO2,97.8
18:29:30,nan,
18:29:31,nan,
18:29:32,nan,
18:29:33,nan,
18:29:34,nan,
18:29:35,nan,
18:29:36,nan,
18:29:37,nan,
18:29:38,nan,
18:29:39,nan,
18:29:40,nan,
18:29:41,nan,
18:29:42,nan,
18:29:43,nan,
18:29:44,nan,
18:29:45,nan,
18:29:46,nan,
18:29:47,nan,
18:29:48,nan,
18:29:49,nan,
18:29:50,nan,
18:29:51,nan,
18:29:52,nan,
18:29:53,nan,
18:29:54,nan,
18:29:55,temperature,36.72
18:29:56,nan,
18:29:57,nan,
18:29:58,nan,
18:29:59,nan,
18:30:00,nan,
18:30:01,nan,
18:30:02,nan,
18:30:03,SpO2,97.27
18:30:04,nan,
18:30:05,nan,
18:30:06,nan,
18:30:07,nan,
18:30:08,nan,
18:30:09,nan,
18:30:10,HeartRate,55.31
18:30:11,nan,
18:30:12,nan,
18:30:13,temperature,38.03
18:30:14,nan,
18:30:15,nan,
18:30:16,nan,
18:30:17,nan,
18:30:18,nan,
18:30:19,nan,
18:30:20,nan,
18:30:21,nan,
18:30:22,nan,
18:30:23,nan,
18:30:24,nan,
18:30:25,nan,
18:30:26,SpO2,93.85
18:30:27,SpO2,97.85
18:30:28,nan,
18:30:29,nan,
18:30:30,nan,
18:30:31,nan,
18:30:32,nan,
18:30:33,nan,
18:30:34,nan,
18:30:35,nan,
18:30:36,nan,
18:30:37,nan,
18:30:38,nan,
18:30:39,nan,
18:30:40,nan,
18:30:41,nan,
18:30:42,nan,
18:30:43,nan,
18:30:44,nan,
18:30:45,nan,
18:30:46,nan,
18:30:47,nan,
18:30:48,nan,
18:30:49,nan,
18:30:50,nan,
18:30:51,nan,
18:30:52,nan,
18:30:53,nan,
18:30:54,nan,
18:30:55,nan,
18:30:56,nan,
18:30:57,nan,
18:30:58,nan,
18:30:59,nan,
18:31:00,temperature,41.08
18:31:01,nan,
18:31:02,nan,
18:31:03,nan,
18:31:04,HeartRate,107.47
18:31:05,nan,
18:31:06,nan,
18:31:07,nan,
18:31:08,nan,
18:31:09,nan,
18:31:10,nan,
18:31:11,nan,
18:31:12,nan,
18:31:13,nan,
18:31:14,nan,
18:31:15,nan,
18:31:16,nan,
18:31:17,nan,
18:31:18,nan,
18:31:19,nan,
18:31:20,nan,
18:31:21,nan,
18:31:22,nan,
18:31:23,nan,
18:31:24,nan,
18:31:25,nan,
18:31:26,nan,
18:31:27,SpO2,94.42
18:31:28,nan,
18:31:29,SpO2,92.57
18:31:30,nan,
18:31:31,nan,
18:31:32,nan,
18:31:33,nan,
18:31:34,temperature,36.48
18:31:35,nan,
18:31:36,nan,
18:31:37,temperature,39.24
18:31:38,nan,
18:31:39,nan,
18:31:40,nan,
18:31:41,nan,
18:31:42,HeartRate,46.42
18:31:43,nan,
18:31:44,nan,
18:31:45,nan,
18:31:46,nan,
18:31:47,HeartRate,77.22
18:31:48,temperature,36.49
18:31:49,nan,
18:31:50,SpO2,92.78
18:31:51,nan,
18:31:52,nan,
18:31:53,nan,
18:31:54,nan,
18:31:55,nan,
18:31:56,nan,
18:31:57,nan,
18:31:58,nan,
18:31:59,nan,
18:32:00,nan,
18:32:01,nan,
18:32:02,temperature,36.09
18:32:03,SpO2,95.62
18:32:04,nan,
18:32:05,SpO2,97.78
18:32:06,nan,
18:32:07,nan,
18:32:08,nan,
18:32:09,nan,
18:32:10,nan,
18:32:11,nan,
18:32:12,nan,
18:32:13,nan,
18:32:14,nan,
18:32:15,nan,
18:32:16,nan,
18:32:17,nan,
18:32:18,nan,
18:32:19,nan,
18:32:20,SpO2,95.79
18:32:21,nan,
18:32:22,nan,
18:32:23,nan,
18:32:24,nan,
18:32:25,nan,
18:32:26,nan,
18:32:27,nan,
18:32:28,nan,
18:32:29,nan,
18:32:30,nan,
18:32:31,nan,
18:32:32,nan,
18:32:33,nan,
18:32:34,nan,
18:32:35,nan,
18:32:36,HeartRate,49.4
18:32:37,nan,
18:32:38,nan,
18:32:39,nan,
18:32:40,nan,
18:32:41,nan,
18:32:42,nan,
18:32:43,nan,
18:32:44,temperature,40.76
18:32:45,nan,
18:32:46,nan,
18:32:47,nan,
18:32:48,nan,
18:32:49,HeartRate,95.95
18:32:50,nan,
18:32:51,nan,
18:32:52,nan,
18:32:53,nan,
18:32:54,nan,
18:32:55,nan,
18:32:56,nan,
18:32:57,nan,
18:32:58,nan,
18:32:59,nan,
18:33:00,nan,
18:33:01,nan,
18:33:02,nan,
18:33:03,nan,
18:33:04,nan,
18:33:05,nan,
18:33:06,nan,
18:33:07,nan,
18:33:08,nan,
18:33:09,nan,
18:33:10,nan,
18:33:11,nan,
18:33:12,nan,
18:33:13,nan,
18:33:14,nan,
18:33:15,nan,
18:33:16,nan,
18:33:17,nan,
18:33:18,nan,
18:33:19,nan,
18:33:20,nan,
18:33:21,nan,
18:33:22,nan,
18:33:23,nan,
18:33:24,nan,
18:33:25,nan,
18:33:26,nan,
18:33:27,nan,
18:33:28,nan,
18:33:29,nan,
18:33:30,nan,
18:33:31,nan,
18:33:32,temperature,37.81
18:33:33,nan,
18:33:34,nan,
18:33:35,nan,
18:33:36,HeartRate,60.09
18:33:37,nan,
18:33:38,nan,
18:33:39,nan,
18:33:40,nan,
18:33:41,nan,
18:33:42,nan,
18:33:43,nan,
18:33:44,HeartRate,95.51
18:33:45,SpO2,94.31
18:33:46,nan,
18:33:47,nan,
18:33:48,nan,
18:33:49,nan,
18:33:50,nan,
18:33:51,nan,
18:33:52,nan,
18:33:53,nan,
18:33:54,nan,
18:33:55,nan,
18:33:56,nan,
18:33:57,nan,
18:33:58,nan,
18:33:59,nan,
18:34:00,nan,
18:34:01,nan,
18:34:02,nan,
18:34:03,nan,
18:34:04,nan,
18:34:05,nan,
18:34:06,nan,
18:34:07,nan,
18:34:08,nan,
18:34:09,nan,
18:34:10,nan,
18:34:11,nan,
18:34:12,nan,
18:34:13,nan,
18:34:14,nan,
18:34:15,temperature,39.86
18:34:16,nan,
18:34:17,nan,
18:34:18,nan,
18:34:19,nan,
18:34:20,nan,
18:34:21,nan,
18:34:22,nan,
18:34:23,nan,
18:34:24,nan,
18:34:25,nan,
18:34:26,nan,
18:34:27,nan,
18:34:28,nan,
18:34:29,nan,
18:34:30,nan,
18:34:31,nan,
18:34:32,nan,
18:34:33,nan,
18:34:34,nan,
18:34:35,nan,
18:34:36,SpO2,93.35
18:34:37,nan,
18:34:38,nan,
18:34:39,nan,
18:34:40,nan,
18:34:41,nan,
18:34:42,nan,
18:34:43,nan,
18:34:44,nan,
18:34:45,nan,
18:34:46,nan,
18:34:47,nan,
18:34:48,nan,
18:34:49,nan,
18:34:50,nan,
18:34:51,nan,
18:34:52,nan,
18:34:53,nan,
18:34:54,nan,
18:34:55,nan,
18:34:56,temperature,36.51
18:34:57,nan,
18:34:58,nan,
18:34:59,nan,
18:35:00,nan,
18:35:01,nan,
18:35:02,temperature,37.61
18:35:03,nan,
18:35:04,nan,
18:35:05,SpO2,96.08
18:35:06,HeartRate,89.31
18:35:07,nan,
18:35:08,nan,
18:35:09,nan,
18:35:10,nan,
18:35:11,nan,
18:35:12,nan,
18:35:13,nan,
18:35:14,nan,
18:35:15,nan,
18:35:16,nan,
18:35:17,nan,
18:35:18,nan,
18:35:19,nan,
18:35:20,nan,
18:35:21,nan,
18:35:22,HeartRate,80.6
18:35:23,nan,
18:35:24,nan,
18:35:25,nan,
18:35:26,nan,
18:35:27,nan,
18:35:28,nan,
18:35:29,nan,
18:35:30,nan,
18:35:31,nan,
18:35:32,nan,
18:35:33,HeartRate,105.79
18:35:34,nan,
18:35:35,nan,
18:35:36,nan,
18:35:37,nan,
18:35:38,nan,
18:35:39,nan,
18:35:40,nan,
18:35:41,nan,
18:35:42,SpO2,93.5
18:35:43,nan,
18:35:44,nan,
18:35:45,nan,
18:35:46,nan,
18:35:47,nan,
18:35:48,nan,
18:35:49,nan,
18:35:50,nan,
18:35:51,nan,
18:35:52,nan,
18:35:53,nan,
18:35:54,nan,
18:35:55,nan,
18:35:56,nan,
18:35:57,nan,
18:35:58,nan,
18:35:59,nan,
18:36:00,nan,
18:36:01,nan,
18:36:02,nan,
18:36:03,nan,
18:36:04,HeartRate,75.28
18:36:05,SpO2,94.39
18:36:06,temperature,35.8
18:36:07,nan,
18:36:08,nan,
18:36:09,nan,
18:36:10,nan,
18:36:11,nan,
18:36:12,nan,
18:36:13,nan,
18:36:14,nan,
18:36:15,nan,
18:36:16,nan,
18:36:17,nan,
18:36:18,nan,
18:36:19,nan,
18:36:20,temperature,40.31
18:36:21,nan,
18:36:22,nan,
18:36:23,nan,
18:36:24,nan,
18:36:25,nan,
18:36:26,nan,
18:36:27,nan,
18:36:28,nan,
18:36:29,nan,
18:36:30,nan,
18:36:31,nan,
18:36:32,nan,
18:36:33,nan,
18:36:34,nan,
18:36:35,nan,
18:36:36,nan,
18:36:37,nan,
18:36:38,nan,
18:36:39,nan,
18:36:40,nan,
18:36:41,nan,
18:36:42,nan,
18:36:43,nan,
18:36:44,nan,
18:36:45,nan,
18:36:46,nan,
18:36:47,nan,
18:36:48,nan,
18:36:49,nan,
18:36:50,nan,
18:36:51,nan,
18:36:52,nan,
18:36:53,nan,
18:36:54,nan,
18:36:55,nan,
18:36:56,nan,
18:36:57,nan,
18:36:58,nan,
18:36:59,nan,
18:37:00,nan,
18:37:01,nan,
18:37:02,temperature,41.73
18:37:03,nan,
18:37:04,nan,
18:37:05,nan,
18:37:06,nan,
18:37:07,nan,
18:37:08,nan,
18:37:09,nan,
18:37:10,nan,
18:37:11,nan,
18:37:12,nan,
18:37:13,nan,
18:37:14,temperature,40.49
18:37:15,SpO2,93.97
18:37:16,nan,
18:37:17,nan,
18:37:18,nan,
18:37:19,nan,
18:37:20,nan,
18:37:21,nan,
18:37:22,nan,
18:37:23,nan,
18:37:24,nan,
18:37:25,SpO2,93.9
18:37:26,nan,
18:37:27,nan,
18:37:28,nan,
18:37:29,nan,
18:37:30,nan,
18:37:31,HeartRate,48.85
18:37:32,nan,
18:37:33,HeartRate,67.32
18:37:34,nan,
18:37:35,nan,
18:37:36,nan,
18:37:37,nan,
18:37:38,nan,
18:37:39,nan,
18:37:40,nan,
18:37:41,nan,
18:37:42,nan,
18:37:43,nan,
18:37:44,nan,
18:37:45,nan,
18:37:46,nan,
18:37:47,nan,
18:37:48,nan,
18:37:49,nan,
18:37:50,nan,
18:37:51,nan,
18:37:52,nan,
18:37:53,nan,
18:37:54,nan,
18:37:55,nan,
18:37:56,nan,
18:37:57,nan,
18:37:58,nan,
18:37:59,nan,
18:38:00,nan,
18:38:01,nan,
18:38:02,nan,
18:38:03,nan,
18:38:04,temperature,40.95
18:38:05,nan,
18:38:06,nan,
18:38:07,nan,
18:38:08,nan,
18:38:09,nan,
18:38:10,nan,
18:38:11,nan,
18:38:12,nan,
18:38:13,nan,
18:38:14,nan,
18:38:15,nan,
18:38:16,nan,
18:38:17,temperature,39.96
18:38:18,nan,
18:38:19,nan,
18:38:20,nan,
18:38:21,nan,
18:38:22,nan,
18:38:23,nan,
18:38:24,nan,
18:38:25,nan,
18:38:26,nan,
18:38:27,nan,
18:38:28,nan,
18:38:29,HeartRate,80.03
18:38:30,nan,
18:38:31,nan,
18:38:32,nan,
18:38:33,nan,
18:38:34,HeartRate,41.14
18:38:35,nan,
18:38:36,nan,
18:38:37,nan,
18:38:38,nan,
18:38:39,nan,
18:38:40,nan,
18:38:41,nan,
18:38:42,nan,
18:38:43,nan,
18:38:44,temperature,35.92
18:38:45,nan,
18:38:46,nan,
18:38:47,nan,
18:38:48,nan,
18:38:49,nan,
18:38:50,SpO2,96.84
18:38:51,nan,
18:38:52,SpO2,94.52
18:38:53,nan,
18:38:54,SpO2,93.35
18:38:55,nan,
18:38:56,nan,
18:38:57,nan,
18:38:58,nan,
18:38:59,nan,
18:39:00,nan,
18:39:01,nan,
18:39:02,nan,
18:39:03,nan,
18:39:04,nan,
18:39:05,nan,
18:39:06,nan,
18:39:07,nan,
18:39:08,nan,
18:39:09,nan,
18:39:10,nan,
18:39:11,nan,
18:39:12,nan,
18:39:13,nan,
18:39:14,nan,
18:39:15,nan,
18:39:16,nan,
18:39:17,HeartRate,77.15
18:39:18,nan,
18:39:19,nan,
18:39:20,nan,
18:39:21,HeartRate,56.38
18:39:22,nan,
18:39:23,nan,
18:39:24,nan,
18:39:25,nan,
18:39:26,nan,
18:39:27,nan,
18:39:28,nan,
18:39:29,nan,
18:39:30,nan,
18:39:31,nan,
18:39:32,HeartRate,84.08
18:39:33,nan,
18:39:34,nan,
18:39:35,nan,
18:39:36,nan,
18:39:37,SpO2,92.3
18:39:38,nan,
18:39:39,nan,
18:39:40,nan,
18:39:41,nan,
18:39:42,nan,
18:39:43,nan,
18:39:44,nan,
18:39:45,temperature,40.5
18:39:46,nan,
18:39:47,nan,
18:39:48,nan,
18:39:49,nan,
18:39:50,nan,
18:39:51,nan,
18:39:52,nan,
18:39:53,nan,
18:39:54,nan,
18:39:55,nan,
18:39:56,nan,
18:39:57,nan,
18:39:58,nan,
18:39:59,nan,
18:40:00,nan,
18:40:01,nan,
18:40:02,nan,
18:40:03,nan,
18:40:04,nan,
18:40:05,nan,
18:40:06,nan,
18:40:07,nan,
18:40:08,nan,
18:40:09,nan,
18:40:10,SpO2,96.3
18:40:11,nan,
18:40:12,nan,
18:40:13,nan,
18:40:14,nan,
18:40:15,nan,
18:40:16,SpO2,96.72
18:40:17,nan,
18:40:18,nan,
18:40:19,nan,
18:40:20,nan,
18:40:21,nan,
18:40:22,nan,
18:40:23,nan,
18:40:24,nan,
18:40:25,nan,
18:40:26,nan,
18:40:27,nan,
18:40:28,nan,
18:40:29,nan,
18:40:30,temperature,41.84
18:40:31,nan,
18:40:32,nan,
18:40:33,nan,
18:40:34,nan,
18:40:35,nan,
18:40:36,temperature,41.65
18:40:37,nan,
18:40:38,nan,
18:40:39,nan,
18:40:40,nan,
18:40:41,nan,
18:40:42,nan,
18:40:43,nan,
18:40:44,nan,
18:40:45,nan,
18:40:46,HeartRate,107.35
18:40:47,nan,
18:40:48,nan,
18:40:49,nan,
18:40:50,nan,
18:40:51,temperature,35.33
18:40:52,nan,
18:40:53,nan,
18:40:54,nan,
18:40:55,nan,
18:40:56,nan,
18:40:57,nan,
18:40:58,temperature,39.03
18:40:59,nan,
18:41:00,nan,
18:41:01,nan,
18:41:02,nan,
18:41:03,nan,
18:41:04,nan,
18:41:05,nan,
18:41:06,nan,
18:41:07,nan,
18:41:08,nan,
18:41:09,nan,
18:41:10,HeartRate,56.51
18:41:11,nan,
18:41:12,nan,
18:41:13,nan,
18:41:14,nan,
18:41:15,nan,
18:41:16,nan,
18:41:17,nan,
18:41:18,HeartRate,80.33
18:41:19,nan,
18:41:20,temperature,36.01
18:41:21,nan,
18:41:22,nan,
18:41:23,nan,
18:41:24,nan,
18:41:25,nan,
18:41:26,nan,
18:41:27,nan,
18:41:28,nan,
18:41:29,nan,
18:41:30,nan,
18:41:31,nan,
18:41:32,nan,
18:41:33,nan,
18:41:34,temperature,36.83
18:41:35,nan,
18:41:36,temperature,37.95
18:41:37,nan,
18:41:38,HeartRate,86.16
18:41:39,nan,
18:41:40,nan,
18:41:41,nan,
18:41:42,SpO2,96.81
18:41:43,nan,
18:41:44,nan,
18:41:45,nan,
18:41:46,nan,
18:41:47,nan,
18:41:48,nan,
18:41:49,nan,
18:41:50,nan,
18:41:51,nan,
18:41:52,nan,
18:41:53,nan,
18:41:54,SpO2,93.92
18:41:55,nan,
18:41:56,HeartRate,116.43
18:41:57,nan,
18:41:58,nan,
18:41:59,nan,
18:42:00,nan,
18:42:01,nan,
18:42:02,nan,
18:42:03,nan,
18:42:04,nan,
18:42:05,nan,
18:42:06,nan,
18:42:07,nan,
18:42:08,nan,
18:42:09,nan,
18:42:10,nan,
18:42:11,nan,
18:42:12,nan,
18:42:13,nan,
18:42:14,nan,
18:42:15,nan,
18:42:16,nan,
18:42:17,nan,
18:42:18,nan,
18:42:19,nan,
18:42:20,HeartRate,50.83
18:42:21,nan,
18:42:22,nan,
18:42:23,nan,
18:42:24,nan,
18:42:25,temperature,37.06
18:42:26,temperature,36.5
18:42:27,nan,
18:42:28,nan,
18:42:29,nan,
18:42:30,nan,
18:42:31,nan,
18:42:32,nan,
18:42:33,nan,
18:42:34,nan,
18:42:35,nan,
18:42:36,nan,
18:42:37,nan,
18:42:38,nan,
18:42:39,nan,
18:42:40,HeartRate,67.71
18:42:41,nan,
18:42:42,nan,
18:42:43,nan,
18:42:44,nan,
18:42:45,nan,
18:42:46,nan,
18:42:47,nan,
18:42:48,SpO2,97.27
18:42:49,nan,
18:42:50,nan,
18:42:51,nan,
18:42:52,nan,
18:42:53,nan,
18:42:54,nan,
18:42:55,nan,
18:42:56,nan,
18:42:57,nan,
18:42:58,HeartRate,53.18
18:42:59,nan,
18:43:00,nan,
18:43:01,nan,
18:43:02,HeartRate,92.19
18:43:03,temperature,35.91
18:43:04,HeartRate,79.28
18:43:05,nan,
18:43:06,nan,
18:43:07,nan,
18:43:08,HeartRate,115.92
18:43:09,temperature,41.77
18:43:10,nan,
18:43:11,nan,
18:43:12,nan,
18:43:13,nan,
18:43:14,nan,
18:43:15,nan,
18:43:16,nan,
18:43:17,temperature,36.52
18:43:18,nan,
18:43:19,nan,
18:43:20,nan,
18:43:21,nan,
18:43:22,nan,
18:43:23,nan,
18:43:24,nan,
18:43:25,nan,
18:43:26,nan,
18:43:27,nan,
18:43:28,nan,
18:43:29,nan,
18:43:30,nan,
18:43:31,nan,
18:43:32,nan,
18:43:33,nan,
18:43:34,nan,
18:43:35,nan,
18:43:36,nan,
18:43:37,nan,
18:43:38,SpO2,93.64
18:43:39,nan,
18:43:40,nan,
18:43:41,nan,
18:43:42,nan,
18:43:43,nan,
18:43:44,nan,
18:43:45,HeartRate,77.47
18:43:46,nan,
18:43:47,nan,
18:43:48,nan,
18:43:49,nan,
18:43:50,nan,
18:43:51,nan,
18:43:52,nan,
18:43:53,nan,
18:43:54,nan,
18:43:55,nan,
18:43:56,nan,
18:43:57,nan,
18:43:58,nan,
18:43:59,nan,
18:44:00,SpO2,92.49
18:44:01,nan,
18:44:02,nan,
18:44:03,nan,
18:44:04,nan,
